swatch_id,img,x0,y0,x1,y1,top_stop,bottom_stop,border,text_cloud,grad_mag,border_contrast
img_6324_739,IMG_6324.png,451,1051,633,1267,#707070,#3a3939,#8d8e8c,#3a3939,54.8,42.51
img_6324_740,IMG_6324.png,668,1051,850,1267,#a7a7a7,#b3b3b3,#878885,#a6a4a4,12.47,5.79
img_6324_741,IMG_6324.png,23,1145,266,1334,#a6a5a5,#ececec,#8f8e8e,#414040,70.96,2.57
img_6324_742,IMG_6324.png,312,1145,555,1334,#a5a4a4,#ececec,#939392,#3e413d,71.94,5.89
img_6324_743,IMG_6324.png,601,1145,844,1334,#a5a4a4,#f3f3f3,#8b8a8a,#616060,78.56,18.98
img_6324_744,IMG_6324.png,13,1218,159,1387,#3a3939,#96a492,#5e635c,#eaebea,96.08,119.5
img_6324_745,IMG_6324.png,187,1218,333,1387,#3a3939,#8f938e,#6a7068,#bebdbd,86.98,44.16
img_6324_746,IMG_6324.png,361,1218,506,1387,#3a3939,#518a43,#869583,#eaeaea,38.2,75.85
img_6324_747,IMG_6324.png,534,1218,680,1387,#3a3939,#8b8a8a,#999998,#858484,81.12,11.51
img_6324_748,IMG_6324.png,708,1218,854,1387,#3a3939,#cac9c9,#777777,#f6f5f5,143.95,123.14
img_6324_749,IMG_6324.png,17,1309,199,1525,#ededed,#393838,#8e928d,#eeefee,181.0,48.45
img_6324_750,IMG_6324.png,234,1309,416,1525,#888887,#393838,#a0a49f,#757874,79.44,31.63
img_6324_751,IMG_6324.png,451,1309,633,1525,#a6a6a6,#393838,#a1a59f,#d3d5d3,109.61,13.86
img_6324_752,IMG_6324.png,668,1309,850,1525,#f2f2f2,#393838,#858484,#e2e1e1,185.44,77.12
img_6324_753,IMG_6324.png,23,1371,266,1560,#587153,#e8e8e8,#919690,#b3b3b3,137.03,20.24
img_6324_754,IMG_6324.png,312,1371,555,1560,#5f9353,#e8e8e8,#8e998b,#b0b3af,123.61,18.34
img_6324_755,IMG_6324.png,601,1371,844,1560,#b7b6b6,#424242,#686767,#c0bfbf,115.99,61.85
img_6324_756,IMG_6324.png,13,1419,159,1587,#f5f5f5,#e8e9e8,#a0a09f,#3d3d3c,12.56,18.14
img_6324_757,IMG_6324.png,187,1419,333,1587,#a9a9a9,#a7a8a7,#8f908e,#393838,1.82,37.46
img_6324_758,IMG_6324.png,361,1419,506,1587,#fafafa,#ebebeb,#d3d4d3,#3b3a3a,14.99,65.49
img_6324_759,IMG_6324.png,534,1419,680,1587,#898888,#454545,#8e8e8d,#3e3e3e,67.35,62.02
img_6324_760,IMG_6324.png,708,1419,854,1587,#e4e2e2,#424242,#6e6d6d,#505050,160.67,3.64
img_6324_761,IMG_6324.png,17,1566,199,1783,#ecedec,#343739,#7a7f7b,#d5e4d1,181.75,87.56
img_6324_762,IMG_6324.png,234,1566,416,1783,#838282,#343739,#979899,#626262,75.66,23.41
img_6324_763,IMG_6324.png,451,1566,633,1783,#afafae,#343739,#717273,#eeeeee,119.88,48.58
img_6324_764,IMG_6324.png,668,1566,850,1783,#424242,#343739,#49494a,#656565,11.33,54.73
img_6324_765,IMG_6324.png,23,1596,266,1785,#b5d0af,#343739,#808281,#f9f9f9,133.62,73.7
img_6324_766,IMG_6324.png,312,1596,555,1785,#a9a9a9,#3c4042,#818283,#f9f9f9,105.95,59.4
img_6324_767,IMG_6324.png,601,1596,844,1785,#a5a5a5,#343739,#595a5a,#424242,110.47,25.55
img_6324_768,IMG_6324.png,13,1619,159,1787,#aecda7,#343739,#677266,#fbfbfb,127.3,100.56
img_6324_769,IMG_6324.png,187,1619,333,1787,#9ba399,#343739,#686f68,#dcdfdb,102.66,45.66
img_6324_770,IMG_6324.png,361,1619,506,1787,#4a4a4a,#494d50,#8a8b8c,#fbfbfb,3.32,58.69
img_6324_771,IMG_6324.png,534,1619,680,1787,#474747,#343739,#818283,#555555,16.08,60.86
img_6324_772,IMG_6324.png,708,1619,854,1787,#c8c8c8,#343739,#606161,#424242,145.32,15.8
img_6325_773,IMG_6325.png,13,16,159,184,#5e6367,#cacaca,#787a7c,#45494c,103.43,33.66
img_6325_774,IMG_6325.png,187,16,333,184,#5e6367,#dddddd,#818385,#45494c,122.33,35.3
img_6325_775,IMG_6325.png,361,16,506,184,#5e6367,#dddddd,#828586,#45494c,122.33,37.53
img_6325_776,IMG_6325.png,534,16,680,184,#5e6367,#dddddd,#7f8183,#45494c,122.33,34.16
img_6325_777,IMG_6325.png,708,16,854,184,#5e6367,#cdcdcd,#787b7d,#45494c,106.79,34.39
img_6325_778,IMG_6325.png,23,18,266,207,#5e6367,#e3e3e3,#898b8d,#36383a,128.33,47.79
img_6325_779,IMG_6325.png,312,18,555,207,#5e6367,#e3e3e3,#8e9092,#36383a,128.33,46.66
img_6325_780,IMG_6325.png,601,18,844,207,#5e6367,#e3e3e3,#878a8c,#36383a,128.33,46.65
img_6325_781,IMG_6325.png,17,20,199,237,#5e6367,#9a9a9a,#76787a,#4f4f50,55.13,4.5
img_6325_782,IMG_6325.png,234,20,416,237,#5e6367,#dbdbdb,#909294,#4e4f50,120.31,27.28
img_6325_783,IMG_6325.png,451,20,633,237,#5e6367,#dbdbdb,#929496,#4e4f50,120.3,29.24
img_6325_784,IMG_6325.png,668,20,850,237,#5e6367,#b0b8ae,#797d7c,#4f4f50,79.02,7.73
img_6325_785,IMG_6325.png,13,216,159,384,#525252,#d3d3d3,#a5a5a5,#dddddd,128.71,40.48
img_6325_786,IMG_6325.png,187,216,333,384,#d8d8d8,#dfdfe0,#d4d4d4,#dedede,7.49,4.63
img_6325_787,IMG_6325.png,361,216,506,384,#d8d8d8,#e0e0e0,#d9d9d9,#dedede,8.01,7.28
img_6325_788,IMG_6325.png,534,216,680,384,#d8d8d8,#dfdfe0,#dcdcdc,#dedede,7.51,1.9
img_6325_789,IMG_6325.png,708,216,854,384,#a2aba0,#d7d7d7,#a9aca9,#dddddd,51.26,40.9
img_6325_790,IMG_6325.png,23,243,266,432,#cfcfcf,#e0e0e0,#bbbbbb,#b8b8b8,16.53,21.37
img_6325_791,IMG_6325.png,312,243,555,432,#cfcfcf,#b6b6b6,#cbcbcb,#bababa,24.79,10.92
img_6325_792,IMG_6325.png,601,243,844,432,#cfcfcf,#cfd6cd,#b6bab5,#dedede,3.18,39.24
img_6325_793,IMG_6325.png,17,278,199,494,#dddddd,#9f9f9f,#a1a1a1,#d9d9d9,61.92,54.52
img_6325_794,IMG_6325.png,234,278,416,494,#dedede,#505050,#b6b7b5,#e0e0e0,141.96,30.04
img_6325_795,IMG_6325.png,451,278,633,494,#dedede,#8cbe7f,#bbceb6,#dedede,69.31,17.83
img_6325_796,IMG_6325.png,668,278,850,494,#dddddd,#afc8a9,#a5afa3,#dfdfdf,39.66,54.83
img_6325_797,IMG_6325.png,13,416,159,585,#d4d4d4,#bbbbbb,#a3a3a3,#e1e1e1,25.22,25.61
img_6325_798,IMG_6325.png,187,416,333,585,#e1e1e1,#434343,#a9a9a9,#4d4d4d,157.95,77.67
img_6325_799,IMG_6325.png,361,416,506,585,#9e9e9e,#84b579,#98aa94,#79bc68,28.59,23.86
img_6325_800,IMG_6325.png,534,416,680,585,#85ad7a,#40543a,#99ae94,#619455,73.67,26.23
img_6325_801,IMG_6325.png,708,416,854,585,#d9d9d8,#c3c6c2,#959f93,#e1e1e1,20.62,49.57
img_6325_802,IMG_6325.png,23,469,266,658,#787878,#cecdcd,#949494,#545454,84.82,22.06
img_6325_803,IMG_6325.png,312,469,555,658,#85b27a,#d4d1d2,#b0b9ac,#6eab60,65.93,4.09
img_6325_804,IMG_6325.png,601,469,844,658,#8db484,#bebdbd,#99a995,#445d3e,38.12,10.81
img_6325_805,IMG_6325.png,17,536,199,752,#9b9b9b,#d6d5d5,#a1a1a1,#d8d8d8,58.56,54.98
img_6325_806,IMG_6325.png,234,536,416,752,#454545,#cbccca,#afb4ad,#d2d0d0,133.78,43.86
img_6325_807,IMG_6325.png,451,536,633,752,#7ba171,#bab9b9,#b8c5b4,#c8c6c6,52.81,23.38
img_6325_808,IMG_6325.png,668,536,850,752,#a1ad9e,#d3d2d1,#a6aaa4,#d4d4d4,45.87,41.04
img_6325_809,IMG_6325.png,13,617,159,785,#d2d2d2,#d4d4d4,#adacac,#e5e5e5,1.87,38.28
img_6325_810,IMG_6325.png,187,617,333,785,#cccbcb,#fcfcfc,#dfdede,#c5c5c5,48.28,22.83
img_6325_811,IMG_6325.png,361,617,506,785,#d6d3d3,#fcfcfc,#e2e2e0,#b3cfad,39.77,26.93
img_6325_812,IMG_6325.png,534,617,680,785,#bbb8b8,#fcfcfc,#d8d7d7,#979797,66.64,29.78
img_6325_813,IMG_6325.png,708,617,854,785,#d3d3d3,#d9d9d9,#a8a7a7,#e5e5e5,5.4,46.46
img_6325_814,IMG_6325.png,23,694,266,883,#d3d3d3,#eaeaea,#b4bbb2,#c0c0c0,22.57,33.32
img_6325_815,IMG_6325.png,312,694,555,883,#bfd5ba,#ececec,#e2e3e1,#e9e9e7,39.7,1.11
img_6325_816,IMG_6325.png,601,694,844,883,#d4d3d3,#eaeaea,#bbbbbb,#c1bebe,22.05,27.06
img_6325_817,IMG_6325.png,17,793,199,1010,#d6d5d5,#959595,#949c92,#b5d2ad,64.26,54.82
img_6325_818,IMG_6325.png,234,793,416,1010,#cecccc,#d1d9ce,#ccd5c9,#cecece,5.84,17.38
img_6325_819,IMG_6325.png,451,793,633,1010,#d2d0d0,#e0e1df,#d1d7ce,#cfcfcf,15.32,11.84
img_6325_820,IMG_6325.png,668,793,850,1010,#d8d7d7,#ebebeb,#bcbbbb,#eaeaea,19.43,46.15
img_6325_821,IMG_6325.png,13,817,159,986,#dcdcdc,#dedede,#a8afa7,#e9e9e9,2.07,32.64
img_6325_822,IMG_6325.png,187,817,333,986,#ebebeb,#e7e6e6,#cad3c7,#e8e8e8,4.36,24.17
img_6325_823,IMG_6325.png,361,817,506,986,#ebecec,#97be8d,#ccd4c9,#cccccc,74.86,14.59
img_6325_824,IMG_6325.png,534,817,680,986,#ebebeb,#e4e4e4,#dedddd,#dad9d9,6.74,2.89
img_6325_825,IMG_6325.png,708,817,854,986,#e0e1e0,#e3e3e3,#bcbcbc,#e9e9e9,2.13,37.34
img_6325_826,IMG_6325.png,23,920,266,1109,#99c38f,#ededed,#bfc7bd,#4e6249,73.3,40.64
img_6325_827,IMG_6325.png,312,920,555,1109,#e6e6e6,#67a658,#abc3a5,#67a658,110.96,34.91
img_6325_828,IMG_6325.png,601,920,844,1109,#e9e9e9,#e8e7e7,#c1c4c0,#ececec,1.44,38.4
img_6325_829,IMG_6325.png,13,1018,159,1186,#b9bbb8,#cdd9ca,#90a08c,#ececec,22.67,58.89
img_6325_830,IMG_6325.png,187,1018,333,1186,#e5e4e4,#e1dfdf,#b1c2ac,#dedcdc,4.64,39.06
img_6325_831,IMG_6325.png,361,1018,506,1186,#67a658,#dbd8d8,#9dbc94,#8fb884,97.91,5.92
img_6325_832,IMG_6325.png,534,1018,680,1186,#b7ccb1,#dbd8d8,#cad3c6,#ced5ca,28.93,10.08
img_6325_833,IMG_6325.png,708,1018,854,1186,#e3e3e3,#e4e4e4,#c1c1c1,#ececec,0.84,34.76
img_6325_834,IMG_6325.png,17,1051,199,1267,#949494,#ececec,#a0a89f,#c9e2c4,87.95,46.25
img_6325_835,IMG_6325.png,234,1051,416,1267,#7fb172,#f2f2f2,#cedccb,#d1cfcf,102.31,7.09
img_6325_836,IMG_6325.png,451,1051,633,1267,#67a658,#f2f2f2,#c5d5c0,#d6d4d4,122.73,12.02
img_6325_837,IMG_6325.png,668,1051,850,1267,#ececec,#ececec,#c2c1c1,#ededed,0.48,43.16
img_6325_838,IMG_6325.png,23,1145,266,1334,#b5ddab,#ededed,#bcbebb,#ededed,45.92,45.7
img_6325_839,IMG_6325.png,312,1145,555,1334,#dbd9d9,#f2f2f2,#e1e0e0,#f4f4f4,23.91,17.11
img_6325_840,IMG_6325.png,601,1145,844,1334,#e7e6e6,#ededed,#cbcaca,#ededed,6.61,34.32
img_6325_841,IMG_6325.png,13,1218,159,1387,#e0e0e0,#e2e2e2,#c2c2c2,#ebebeb,2.44,29.26
img_6325_842,IMG_6325.png,187,1218,333,1387,#f0f0f0,#eaeaea,#e9e9e9,#f0f0f0,6.34,5.42
img_6325_843,IMG_6325.png,361,1218,506,1387,#f4f4f4,#f7f7f7,#f3f4f3,#f2f2f2,3.09,1.15
img_6325_844,IMG_6325.png,534,1218,680,1387,#f0f0f0,#fcfcfc,#f4f4f4,#f0f0f0,11.77,3.86
img_6325_845,IMG_6325.png,708,1218,854,1387,#e4e4e4,#e8e8e8,#c4c4c4,#ececec,3.8,32.36
img_6325_846,IMG_6325.png,17,1309,199,1525,#ececec,#f0f0f0,#c6c5c5,#f2f2f2,4.21,43.38
img_6325_847,IMG_6325.png,234,1309,416,1525,#f0f0f0,#f7f7f7,#eeeeee,#f7f7f7,6.56,7.56
img_6325_848,IMG_6325.png,451,1309,633,1525,#f0f0f0,#f1f1f1,#f2f3f2,#f5f7f5,0.16,2.45
img_6325_849,IMG_6325.png,668,1309,850,1525,#ececec,#eceded,#c7c7c7,#f2f4f2,0.74,42.36
img_6325_850,IMG_6325.png,23,1371,266,1560,#f4f4f4,#f3f3f3,#cdcdcd,#f6f6f6,1.08,37.98
img_6325_851,IMG_6325.png,312,1371,555,1560,#e8eee6,#ededed,#f4f4f4,#f1f2f1,4.37,5.15
img_6325_852,IMG_6325.png,601,1371,844,1560,#f7f8f7,#ececec,#d1d1d1,#f4f4f4,11.6,32.4
img_6325_853,IMG_6325.png,13,1419,159,1587,#e2e2e2,#e0e0e0,#c2c2c2,#e8e8e8,1.79,30.34
img_6325_854,IMG_6325.png,361,1419,506,1587,#f3f4f3,#eaebea,#f2f2f2,#eef0ee,8.99,3.23
img_6325_855,IMG_6325.png,534,1419,680,1587,#f7f7f7,#ebebeb,#f1f1f1,#f1f1f1,12.17,0.02
img_6325_856,IMG_6325.png,708,1419,854,1587,#e6e6e6,#e0e1e0,#c3c3c3,#e6e8e6,5.36,32.33
img_6325_857,IMG_6325.png,17,1566,199,1783,#f0f0f0,#343739,#929992,#d3e4cf,185.26,71.35
img_6325_858,IMG_6325.png,234,1566,416,1783,#f7f7f7,#343739,#aeb3af,#c9e6c2,192.33,35.35
img_6325_859,IMG_6325.png,451,1566,633,1783,#eaeaea,#343739,#a0a1a1,#b1b1b1,179.28,15.43
img_6325_860,IMG_6325.png,668,1566,850,1783,#e8e9e8,#343739,#8a8b8b,#bfbfbf,177.61,59.0
img_6325_861,IMG_6325.png,23,1596,266,1785,#f4f4f4,#343739,#8d938e,#afe5a4,188.93,63.61
img_6325_862,IMG_6325.png,312,1596,555,1785,#e9eae9,#3c4042,#9ea59e,#9a9a9a,170.28,23.64
img_6325_863,IMG_6325.png,601,1596,844,1785,#e7e7e7,#343739,#8c8d8e,#838383,176.17,31.95
img_6325_864,IMG_6325.png,13,1619,159,1787,#e0e0e0,#343739,#899288,#e5e5e5,169.26,66.83
img_6325_865,IMG_6325.png,187,1619,333,1787,#f7f7f7,#343739,#a1b29f,#8fb985,192.33,9.37
img_6325_866,IMG_6325.png,361,1619,506,1787,#e6e7e6,#494d50,#9ba49b,#7a7a7a,153.69,16.03
img_6325_867,IMG_6325.png,534,1619,680,1787,#e6e6e5,#343739,#979899,#7b7b7b,174.83,7.07
img_6325_868,IMG_6325.png,708,1619,854,1787,#dedede,#343739,#808182,#dedede,167.23,62.85
img_6326_869,IMG_6326.png,13,16,159,184,#5e6367,#e1e1e1,#8b8d8f,#45494c,126.03,12.02
img_6326_870,IMG_6326.png,187,16,333,184,#5e6367,#e1e1e1,#8b8e8f,#45494c,126.52,4.25
img_6326_871,IMG_6326.png,361,16,506,184,#5e6367,#e2e2e2,#8d9091,#45494c,127.16,6.63
img_6326_872,IMG_6326.png,534,16,680,184,#5e6367,#e2e2e2,#888d8c,#45494c,127.33,2.24
img_6326_873,IMG_6326.png,708,16,854,184,#5e6367,#e2e2e2,#7d877f,#45494c,127.33,9.63
img_6326_874,IMG_6326.png,23,18,266,207,#5e6367,#525252,#6e7072,#6f7173,16.67,33.3
img_6326_875,IMG_6326.png,312,18,555,207,#5e6367,#525252,#6d6f71,#6f7173,16.67,41.44
img_6326_876,IMG_6326.png,601,18,844,207,#5e6367,#7ec46b,#7d947c,#484b4c,44.26,11.27
img_6326_877,IMG_6326.png,17,20,199,237,#5e6367,#505050,#6e7072,#aeafaf,18.66,40.91
img_6326_878,IMG_6326.png,234,20,416,237,#5e6367,#505050,#6e7072,#afafb0,18.66,44.46
img_6326_879,IMG_6326.png,451,20,633,237,#5e6367,#767676,#7e8480,#afb0b0,19.24,31.5
img_6326_880,IMG_6326.png,668,20,850,237,#5e6367,#7bc068,#789475,#929393,40.88,17.05
img_6326_881,IMG_6326.png,13,216,159,384,#4f4f4f,#464646,#585858,#ffffff,9.31,78.78
img_6326_882,IMG_6326.png,187,216,333,384,#4f4f4f,#464646,#4f4f4f,#4b4b4b,9.36,4.71
img_6326_883,IMG_6326.png,361,216,506,384,#4f4f4f,#464646,#4b4b4b,#4b4b4b,9.36,0.14
img_6326_884,IMG_6326.png,534,216,680,384,#b8cdb3,#b5c9b1,#809a79,#e4e4e4,3.32,53.62
img_6326_885,IMG_6326.png,708,216,854,384,#79bf67,#6aac5b,#80bd71,#cfe7ca,15.47,60.15
img_6326_886,IMG_6326.png,23,243,266,432,#4e4e4e,#434343,#575757,#7b7b7b,10.65,43.41
img_6326_887,IMG_6326.png,312,243,555,432,#4e4e4e,#434343,#585858,#484848,10.65,15.31
img_6326_888,IMG_6326.png,601,243,844,432,#76bb65,#65a657,#90c085,#f2f8f1,17.36,29.9
img_6326_889,IMG_6326.png,17,278,199,494,#ffffff,#e4e4e4,#989898,#454545,26.91,46.38
img_6326_890,IMG_6326.png,234,278,416,494,#4b4b4b,#e5e5e5,#848484,#454545,154.04,36.89
img_6326_891,IMG_6326.png,451,278,633,494,#727272,#e6e6e6,#96a293,#454545,115.33,21.44
img_6326_892,IMG_6326.png,668,278,850,494,#d2e8cd,#e6e6e6,#a5c99d,#69aa5a,15.66,13.06
img_6326_893,IMG_6326.png,13,416,159,585,#9c9c9c,#c3c2c2,#aaaaaa,#cccbcb,38.48,38.53
img_6326_894,IMG_6326.png,187,416,333,585,#9c9c9c,#e5e5e5,#b1b1b1,#d1d0d0,73.07,35.84
img_6326_895,IMG_6326.png,361,416,506,585,#9c9c9c,#d2d1d1,#b0b0af,#d5d4d4,53.31,41.21
img_6326_896,IMG_6326.png,534,416,680,585,#c7d5c3,#e5e5e5,#c6cec4,#dad8d8,26.73,20.28
img_6326_897,IMG_6326.png,708,416,854,585,#64a456,#dbddda,#b5c8af,#d3d1d1,102.49,29.07
img_6326_898,IMG_6326.png,23,469,266,658,#e4e4e4,#dadada,#d8d8d8,#c6c5c5,10.69,12.47
img_6326_899,IMG_6326.png,312,469,555,658,#e6e6e6,#dddcdb,#e1e1e1,#cecdcd,9.38,13.94
img_6326_900,IMG_6326.png,601,469,844,658,#e6e6e6,#ececeb,#e0dfdf,#d7d9d5,5.6,4.73
img_6326_901,IMG_6326.png,17,536,199,752,#c4c3c3,#cfcfcf,#c6c6c6,#c0bfbf,11.47,6.92
img_6326_902,IMG_6326.png,234,536,416,752,#cdcbcb,#717070,#c1c0c0,#ececec,91.48,31.6
img_6326_903,IMG_6326.png,451,536,633,752,#d6d4d4,#b5d0af,#c3cfbf,#ececec,24.58,31.86
img_6326_904,IMG_6326.png,668,536,850,752,#d0cdcd,#accca5,#c0cbbc,#ececec,25.62,38.46
img_6326_905,IMG_6326.png,13,617,159,785,#c0bfbf,#bfbfbf,#d1d1d1,#c2c2c2,0.67,17.89
img_6326_906,IMG_6326.png,187,617,333,785,#eaeaea,#f7f7f7,#dadada,#717070,12.61,67.05
img_6326_907,IMG_6326.png,361,617,506,785,#dad9d9,#dfdede,#d9dcd8,#d3d2d2,5.57,2.51
img_6326_908,IMG_6326.png,534,617,680,785,#eaeaea,#f7f7f7,#e0e7de,#7ab06d,12.66,60.09
img_6326_909,IMG_6326.png,708,617,854,785,#e3e4e2,#eeefed,#d4d9d2,#f1f1f1,10.68,10.55
img_6326_910,IMG_6326.png,23,694,266,883,#d4d4d4,#c3c2c2,#c0bfbf,#eaeaea,17.12,24.21
img_6326_911,IMG_6326.png,312,694,555,883,#dfdfde,#cecdcd,#dadad9,#dcdbdb,17.75,4.07
img_6326_912,IMG_6326.png,601,694,844,883,#b3cfac,#d8d5d5,#c8d2c4,#f8f8f8,27.88,20.36
img_6326_913,IMG_6326.png,17,793,199,1010,#d1d0d0,#eaeaea,#dbdbdb,#c1c1c1,25.18,16.2
img_6326_914,IMG_6326.png,234,793,416,1010,#fafafa,#ebebeb,#eae9e9,#cac8c8,14.95,17.79
img_6326_915,IMG_6326.png,451,793,633,1010,#f4f5f3,#ececec,#e6e5e5,#d2d0d0,8.08,9.23
img_6326_916,IMG_6326.png,668,793,850,1010,#f7f8f6,#ececec,#e7e6e6,#d9d6d6,10.83,6.07
img_6326_917,IMG_6326.png,13,817,159,986,#bfbebe,#e9e9e9,#d7d6d6,#c0c0c0,42.71,18.43
img_6326_918,IMG_6326.png,187,817,333,986,#fcfcfc,#eaebeb,#e7e7e7,#c7c6c6,17.44,24.86
img_6326_919,IMG_6326.png,361,817,506,986,#e1e0e0,#ebebeb,#e2e2e1,#cecccc,10.55,17.47
img_6326_920,IMG_6326.png,534,817,680,986,#fcfcfc,#ececec,#ebebeb,#d4d2d2,16.01,17.7
img_6326_921,IMG_6326.png,708,817,854,986,#f2f3f2,#ececec,#e6e5e4,#d9d6d6,6.49,10.62
img_6326_922,IMG_6326.png,23,920,266,1109,#c2c2c2,#88c17a,#c1d2bd,#dae1d8,43.11,7.51
img_6326_923,IMG_6326.png,312,920,555,1109,#cdcccc,#e8e8e8,#dcdbdb,#e8e8e8,27.88,14.47
img_6326_924,IMG_6326.png,601,920,844,1109,#d8d5d5,#e8e8e8,#e3e2e2,#e9e9e9,18.18,7.82
img_6326_925,IMG_6326.png,13,1018,159,1186,#679c59,#6aab5a,#97c58c,#c0dfb8,6.35,26.3
img_6326_926,IMG_6326.png,187,1018,333,1186,#e7e7e7,#e9e9e9,#d1dcce,#ececec,2.22,21.6
img_6326_927,IMG_6326.png,361,1018,506,1186,#d5d5d5,#e6e6e6,#dddddd,#d5d5d5,16.68,15.24
img_6326_928,IMG_6326.png,534,1018,680,1186,#d5d5d5,#e6e6e6,#e1e0e0,#d1d0d0,16.71,20.37
img_6326_929,IMG_6326.png,708,1018,854,1186,#d5d5d5,#e6e6e6,#e5e4e4,#d2d2d2,16.72,23.67
img_6326_930,IMG_6326.png,17,1051,199,1267,#79be67,#ececec,#a2c39a,#a5cd9c,97.87,4.13
img_6326_931,IMG_6326.png,234,1051,416,1267,#e8e8e8,#e4e3e3,#e4e4e4,#e6e6e6,4.6,3.82
img_6326_932,IMG_6326.png,451,1051,633,1267,#e9e8e9,#e4e3e3,#d1d6cf,#e1e1e1,5.25,3.81
img_6326_933,IMG_6326.png,668,1051,850,1267,#e9e9e9,#b5ccaf,#ccd6c9,#dcdbdb,45.73,6.82
img_6326_934,IMG_6326.png,23,1145,266,1334,#81b774,#555555,#aab3a8,#ececec,57.61,8.66
img_6326_935,IMG_6326.png,312,1145,555,1334,#e6e6e6,#c7d4c3,#d3dbd0,#e5e4e4,28.16,14.27
img_6326_936,IMG_6326.png,601,1145,844,1334,#e6e6e6,#67a658,#b2caac,#aac7a2,111.06,2.48
img_6326_937,IMG_6326.png,13,1218,159,1387,#ececec,#8cd579,#889c83,#383838,77.59,53.43
img_6326_938,IMG_6326.png,187,1218,333,1387,#e9e9e9,#e9e9e9,#cdcdcd,#eeeeee,0.23,28.18
img_6326_939,IMG_6326.png,361,1218,506,1387,#e5e4e4,#82b376,#bacfb5,#e3e2e2,86.0,31.83
img_6326_940,IMG_6326.png,534,1218,680,1387,#e5e4e4,#67a658,#94bc8a,#67a658,109.29,31.75
img_6326_941,IMG_6326.png,708,1218,854,1387,#e5e4e4,#67a658,#9cc092,#6ca95e,109.29,10.8
img_6326_942,IMG_6326.png,17,1309,199,1525,#363636,#afeaa3,#889885,#313131,136.56,23.05
img_6326_943,IMG_6326.png,234,1309,416,1525,#e2e1e1,#dedddd,#d2dbce,#e0dfdf,4.18,11.13
img_6326_944,IMG_6326.png,451,1309,633,1525,#67a658,#67a658,#83b377,#67a658,0.0,24.3
img_6326_945,IMG_6326.png,668,1309,850,1525,#68a759,#67a658,#81b275,#67a658,1.06,22.61
img_6326_946,IMG_6326.png,23,1371,266,1560,#85b07a,#afe4a4,#b1ccaa,#c3c3c3,44.95,18.94
img_6326_947,IMG_6326.png,312,1371,555,1560,#86b57b,#dddbdb,#b5caaf,#67a658,73.7,42.61
img_6326_948,IMG_6326.png,601,1371,844,1560,#67a658,#dddbdb,#93ba89,#67a658,100.73,35.63
img_6326_949,IMG_6326.png,13,1419,159,1587,#303030,#8bbb81,#7e9879,#bce1b5,103.81,68.8
img_6326_950,IMG_6326.png,187,1419,333,1587,#e9e9e9,#e9e8e8,#d4dcd1,#efefef,0.48,18.97
img_6326_951,IMG_6326.png,361,1419,506,1587,#67a658,#dddada,#b2c7ab,#80b174,99.98,18.98
img_6326_952,IMG_6326.png,534,1419,680,1587,#67a658,#dddada,#9bbd92,#67a658,99.99,11.15
img_6326_953,IMG_6326.png,708,1419,854,1587,#67a658,#dddada,#9abc91,#67a658,99.99,9.82
img_6326_954,IMG_6326.png,17,1566,199,1783,#6d8a65,#343739,#8caa87,#9ad18c,61.29,26.14
img_6326_955,IMG_6326.png,234,1566,416,1783,#d8d6d6,#343739,#b3b3b3,#dcdada,159.86,47.4
img_6326_956,IMG_6326.png,451,1566,633,1783,#dcdada,#343739,#b1b1b1,#dcdada,164.12,48.28
img_6326_957,IMG_6326.png,668,1566,850,1783,#d4d2d2,#343739,#acacac,#dcdada,156.19,53.07
img_6326_958,IMG_6326.png,23,1596,266,1785,#687464,#343739,#879386,#bcdbb4,52.31,65.98
img_6326_959,IMG_6326.png,312,1596,555,1785,#b7b6b6,#3c4042,#9f9fa0,#e4e3e3,119.0,69.03
img_6326_960,IMG_6326.png,601,1596,844,1785,#a9a8a8,#343739,#9d9d9e,#e5e4e4,113.74,72.7
img_6326_961,IMG_6326.png,13,1619,159,1787,#95d586,#343739,#778875,#e1e8e0,110.85,83.11
img_6326_962,IMG_6326.png,187,1619,333,1787,#e9e8e8,#343739,#a3aaa2,#f0f0f0,177.54,72.32
img_6326_963,IMG_6326.png,361,1619,506,1787,#dbd8d9,#494d50,#aeaeaf,#ededed,140.79,57.48
img_6326_964,IMG_6326.png,534,1619,680,1787,#dbd8d9,#343739,#b2b2b3,#efefef,162.71,54.76
img_6326_965,IMG_6326.png,708,1619,854,1787,#dbd9d9,#343739,#a9a9aa,#eeeeee,162.71,63.13
img_6327_966,IMG_6327.png,13,16,159,184,#5e6367,#c9c9c9,#7f8183,#45494c,102.0,0.58
img_6327_967,IMG_6327.png,187,16,333,184,#5e6367,#dddddd,#929496,#45494c,122.33,10.1
img_6327_968,IMG_6327.png,361,16,506,184,#5e6367,#dddddd,#939697,#45494c,122.33,12.34
img_6327_969,IMG_6327.png,534,16,680,184,#5e6367,#dddddd,#909294,#45494c,122.33,8.96
img_6327_970,IMG_6327.png,708,16,854,184,#5e6367,#dddddd,#919395,#45494c,122.33,16.94
img_6327_971,IMG_6327.png,23,18,266,207,#5e6367,#b9b9b9,#828486,#707274,86.22,13.39
img_6327_972,IMG_6327.png,312,18,555,207,#5e6367,#dadada,#999c9d,#707274,119.33,3.57
